Strategy,Fuel,Fuel.DESCRIPTION,Technology,Technology.DESCRIPTION,Emission,Emission.DESCRIPTION,Year,RateOfDemand,Demand,NumberOfNewTechnologyUnits,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,RateOfActivity,RateOfTotalActivity,TotalTechnologyAnnualActivity,TotalAnnualTechnologyActivityByMode,TotalTechnologyModelPeriodActivity,RateOfProductionByTechnologyByMode,RateOfProductionByTechnology,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfProduction,Production,RateOfUseByTechnologyByMode,RateOfUseByTechnology,UseByTechnologyAnnual,UseByTechnology,UseAnnual,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,TotalCapacityInReserveMargin,DemandNeedingReserveMargin,TotalREProductionAnnual,RETotalProductionOfTargetFuelAnnual,AnnualTechnologyEmissionByMode,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,ModelPeriodEmissions
DDP50,Cereales,,Dem_Cereales,,,,2018,,,,,,,,,,,,,,,,,,1.1359,1.1359,1.1359,1.1359,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2019,,,,,,,,,,,,,,,,,,1.1918,1.1918,1.1918,1.1918,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2020,,,,,,,,,,,,,,,,,,1.28546,1.28546,1.28546,1.28546,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2021,,,,,,,,,,,,,,,,,,1.51591,1.51591,1.51591,1.51591,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2022,,,,,,,,,,,,,,,,,,1.75673,1.75673,1.75673,1.75673,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2023,,,,,,,,,,,,,,,,,,1.7697,1.7697,1.7697,1.7697,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2024,,,,,,,,,,,,,,,,,,1.84866,1.84866,1.84866,1.84866,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2025,,,,,,,,,,,,,,,,,,2.13442,2.13442,2.13442,2.13442,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2026,,,,,,,,,,,,,,,,,,2.34931,2.34931,2.34931,2.34931,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2027,,,,,,,,,,,,,,,,,,2.70674,2.70674,2.70674,2.70674,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2028,,,,,,,,,,,,,,,,,,3.06023,3.06023,3.06023,3.06023,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2029,,,,,,,,,,,,,,,,,,3.40641,3.40641,3.40641,3.40641,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2030,,,,,,,,,,,,,,,,,,3.85652,3.85652,3.85652,3.85652,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2031,,,,,,,,,,,,,,,,,,3.44353,3.44353,3.44353,3.44353,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2032,,,,,,,,,,,,,,,,,,3.73409,3.73409,3.73409,3.73409,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2033,,,,,,,,,,,,,,,,,,4.01719,4.01719,4.01719,4.01719,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2034,,,,,,,,,,,,,,,,,,4.24637,4.24637,4.24637,4.24637,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2035,,,,,,,,,,,,,,,,,,4.42508,4.42508,4.42508,4.42508,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2036,,,,,,,,,,,,,,,,,,4.53864,4.53864,4.53864,4.53864,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2037,,,,,,,,,,,,,,,,,,4.78308,4.78308,4.78308,4.78308,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2038,,,,,,,,,,,,,,,,,,5.01855,5.01855,5.01855,5.01855,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2039,,,,,,,,,,,,,,,,,,5.25426,5.25426,5.25426,5.25426,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2040,,,,,,,,,,,,,,,,,,5.47541,5.47541,5.47541,5.47541,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2041,,,,,,,,,,,,,,,,,,5.70755,5.70755,5.70755,5.70755,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2042,,,,,,,,,,,,,,,,,,5.96882,5.96882,5.96882,5.96882,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2043,,,,,,,,,,,,,,,,,,6.20381,6.20381,6.20381,6.20381,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2044,,,,,,,,,,,,,,,,,,6.4714,6.4714,6.4714,6.4714,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2045,,,,,,,,,,,,,,,,,,6.72794,6.72794,6.72794,6.72794,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2046,,,,,,,,,,,,,,,,,,7.02635,7.02635,7.02635,7.02635,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2047,,,,,,,,,,,,,,,,,,7.3089,7.3089,7.3089,7.3089,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2048,,,,,,,,,,,,,,,,,,7.59664,7.59664,7.59664,7.59664,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2049,,,,,,,,,,,,,,,,,,7.89762,7.89762,7.89762,7.89762,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2050,,,,,,,,,,,,,,,,,,8.20932,8.20932,8.20932,8.20932,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2051,,,,,,,,,,,,,,,,,,8.38338,8.38338,8.38338,8.38338,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2052,,,,,,,,,,,,,,,,,,8.561,8.561,8.561,8.561,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2053,,,,,,,,,,,,,,,,,,8.74236,8.74236,8.74236,8.74236,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2054,,,,,,,,,,,,,,,,,,8.92756,8.92756,8.92756,8.92756,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2055,,,,,,,,,,,,,,,,,,9.11667,9.11667,9.11667,9.11667,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2056,,,,,,,,,,,,,,,,,,9.30978,9.30978,9.30978,9.30978,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2057,,,,,,,,,,,,,,,,,,9.50691,9.50691,9.50691,9.50691,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2058,,,,,,,,,,,,,,,,,,9.7082,9.7082,9.7082,9.7082,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2059,,,,,,,,,,,,,,,,,,9.91373,9.91373,9.91373,9.91373,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2060,,,,,,,,,,,,,,,,,,10.1236,10.1236,10.1236,10.1236,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2061,,,,,,,,,,,,,,,,,,10.3379,10.3379,10.3379,10.3379,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2062,,,,,,,,,,,,,,,,,,10.5566,10.5566,10.5566,10.5566,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2063,,,,,,,,,,,,,,,,,,10.78,10.78,10.78,10.78,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2064,,,,,,,,,,,,,,,,,,11.0081,11.0081,11.0081,11.0081,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2065,,,,,,,,,,,,,,,,,,11.241,11.241,11.241,11.241,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2066,,,,,,,,,,,,,,,,,,11.4787,11.4787,11.4787,11.4787,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2067,,,,,,,,,,,,,,,,,,11.7215,11.7215,11.7215,11.7215,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2068,,,,,,,,,,,,,,,,,,11.9694,11.9694,11.9694,11.9694,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2069,,,,,,,,,,,,,,,,,,12.2225,12.2225,12.2225,12.2225,,,,,,,,,,,,,,,,,,,,,,
DDP50,Cereales,,Dem_Cereales,,,,2070,,,,,,,,,,,,,,,,,,12.4809,12.4809,12.4809,12.4809,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2018,,,,,,,,,,,,,,,,,,0.356136,0.356136,0.356136,0.356136,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2019,,,,,,,,,,,,,,,,,,0.357282,0.357282,0.357282,0.357282,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2020,,,,,,,,,,,,,,,,,,0.480664,0.480664,0.480664,0.480664,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2021,,,,,,,,,,,,,,,,,,0.354229,0.354229,0.354229,0.354229,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2022,,,,,,,,,,,,,,,,,,0.365661,0.365661,0.365661,0.365661,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2023,,,,,,,,,,,,,,,,,,0.379348,0.379348,0.379348,0.379348,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2024,,,,,,,,,,,,,,,,,,0.392284,0.392284,0.392284,0.392284,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2025,,,,,,,,,,,,,,,,,,0.406536,0.406536,0.406536,0.406536,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2026,,,,,,,,,,,,,,,,,,0.418815,0.418815,0.418815,0.418815,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2027,,,,,,,,,,,,,,,,,,0.436306,0.436306,0.436306,0.436306,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2028,,,,,,,,,,,,,,,,,,0.452868,0.452868,0.452868,0.452868,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2029,,,,,,,,,,,,,,,,,,0.467029,0.467029,0.467029,0.467029,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2030,,,,,,,,,,,,,,,,,,0.482553,0.482553,0.482553,0.482553,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2031,,,,,,,,,,,,,,,,,,0.494034,0.494034,0.494034,0.494034,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2032,,,,,,,,,,,,,,,,,,0.509161,0.509161,0.509161,0.509161,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2033,,,,,,,,,,,,,,,,,,0.526523,0.526523,0.526523,0.526523,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2034,,,,,,,,,,,,,,,,,,0.541265,0.541265,0.541265,0.541265,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2035,,,,,,,,,,,,,,,,,,0.555868,0.555868,0.555868,0.555868,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2036,,,,,,,,,,,,,,,,,,0.571239,0.571239,0.571239,0.571239,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2037,,,,,,,,,,,,,,,,,,0.586575,0.586575,0.586575,0.586575,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2038,,,,,,,,,,,,,,,,,,0.60255,0.60255,0.60255,0.60255,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2039,,,,,,,,,,,,,,,,,,0.619855,0.619855,0.619855,0.619855,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2040,,,,,,,,,,,,,,,,,,0.636003,0.636003,0.636003,0.636003,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2041,,,,,,,,,,,,,,,,,,0.652646,0.652646,0.652646,0.652646,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2042,,,,,,,,,,,,,,,,,,0.66953,0.66953,0.66953,0.66953,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2043,,,,,,,,,,,,,,,,,,0.68356,0.68356,0.68356,0.68356,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2044,,,,,,,,,,,,,,,,,,0.700876,0.700876,0.700876,0.700876,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2045,,,,,,,,,,,,,,,,,,0.71628,0.71628,0.71628,0.71628,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2046,,,,,,,,,,,,,,,,,,0.735097,0.735097,0.735097,0.735097,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2047,,,,,,,,,,,,,,,,,,0.751152,0.751152,0.751152,0.751152,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2048,,,,,,,,,,,,,,,,,,0.767149,0.767149,0.767149,0.767149,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2049,,,,,,,,,,,,,,,,,,0.78373,0.78373,0.78373,0.78373,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2050,,,,,,,,,,,,,,,,,,0.800511,0.800511,0.800511,0.800511,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2051,,,,,,,,,,,,,,,,,,0.819316,0.819316,0.819316,0.819316,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2052,,,,,,,,,,,,,,,,,,0.836783,0.836783,0.836783,0.836783,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2053,,,,,,,,,,,,,,,,,,0.854352,0.854352,0.854352,0.854352,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2054,,,,,,,,,,,,,,,,,,0.872495,0.872495,0.872495,0.872495,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2055,,,,,,,,,,,,,,,,,,0.890882,0.890882,0.890882,0.890882,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2056,,,,,,,,,,,,,,,,,,0.909802,0.909802,0.909802,0.909802,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2057,,,,,,,,,,,,,,,,,,0.928319,0.928319,0.928319,0.928319,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2058,,,,,,,,,,,,,,,,,,0.947087,0.947087,0.947087,0.947087,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2059,,,,,,,,,,,,,,,,,,0.9661,0.9661,0.9661,0.9661,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2060,,,,,,,,,,,,,,,,,,0.985288,0.985288,0.985288,0.985288,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2061,,,,,,,,,,,,,,,,,,1.00458,1.00458,1.00458,1.00458,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2062,,,,,,,,,,,,,,,,,,1.02402,1.02402,1.02402,1.02402,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2063,,,,,,,,,,,,,,,,,,1.04363,1.04363,1.04363,1.04363,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2064,,,,,,,,,,,,,,,,,,1.06341,1.06341,1.06341,1.06341,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2065,,,,,,,,,,,,,,,,,,1.08331,1.08331,1.08331,1.08331,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2066,,,,,,,,,,,,,,,,,,1.10332,1.10332,1.10332,1.10332,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2067,,,,,,,,,,,,,,,,,,1.12344,1.12344,1.12344,1.12344,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2068,,,,,,,,,,,,,,,,,,1.14367,1.14367,1.14367,1.14367,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2069,,,,,,,,,,,,,,,,,,1.16402,1.16402,1.16402,1.16402,,,,,,,,,,,,,,,,,,,,,,
DDP50,Tuberculos,,Dem_Tuberculos,,,,2070,,,,,,,,,,,,,,,,,,1.18447,1.18447,1.18447,1.18447,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2018,,,,,,,,,,,,,,,,,,0.158442,0.158442,0.158442,0.158442,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2019,,,,,,,,,,,,,,,,,,0.193046,0.193046,0.193046,0.193046,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2020,,,,,,,,,,,,,,,,,,0.193892,0.193892,0.193892,0.193892,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2021,,,,,,,,,,,,,,,,,,0.18166,0.18166,0.18166,0.18166,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2022,,,,,,,,,,,,,,,,,,0.196503,0.196503,0.196503,0.196503,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2023,,,,,,,,,,,,,,,,,,0.22532,0.22532,0.22532,0.22532,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2024,,,,,,,,,,,,,,,,,,0.19337,0.19337,0.19337,0.19337,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2025,,,,,,,,,,,,,,,,,,0.216366,0.216366,0.216366,0.216366,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2026,,,,,,,,,,,,,,,,,,0.175751,0.175751,0.175751,0.175751,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2027,,,,,,,,,,,,,,,,,,0.174385,0.174385,0.174385,0.174385,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2028,,,,,,,,,,,,,,,,,,0.169639,0.169639,0.169639,0.169639,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2029,,,,,,,,,,,,,,,,,,0.1647,0.1647,0.1647,0.1647,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2030,,,,,,,,,,,,,,,,,,0.155375,0.155375,0.155375,0.155375,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2031,,,,,,,,,,,,,,,,,,0.202738,0.202738,0.202738,0.202738,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2032,,,,,,,,,,,,,,,,,,0.203106,0.203106,0.203106,0.203106,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2033,,,,,,,,,,,,,,,,,,0.200247,0.200247,0.200247,0.200247,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2034,,,,,,,,,,,,,,,,,,0.202755,0.202755,0.202755,0.202755,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2035,,,,,,,,,,,,,,,,,,0.206102,0.206102,0.206102,0.206102,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2036,,,,,,,,,,,,,,,,,,0.211273,0.211273,0.211273,0.211273,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2037,,,,,,,,,,,,,,,,,,0.218488,0.218488,0.218488,0.218488,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2038,,,,,,,,,,,,,,,,,,0.228924,0.228924,0.228924,0.228924,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2039,,,,,,,,,,,,,,,,,,0.232791,0.232791,0.232791,0.232791,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2040,,,,,,,,,,,,,,,,,,0.236726,0.236726,0.236726,0.236726,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2041,,,,,,,,,,,,,,,,,,0.242167,0.242167,0.242167,0.242167,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2042,,,,,,,,,,,,,,,,,,0.248137,0.248137,0.248137,0.248137,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2043,,,,,,,,,,,,,,,,,,0.253343,0.253343,0.253343,0.253343,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2044,,,,,,,,,,,,,,,,,,0.259825,0.259825,0.259825,0.259825,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2045,,,,,,,,,,,,,,,,,,0.265356,0.265356,0.265356,0.265356,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2046,,,,,,,,,,,,,,,,,,0.271355,0.271355,0.271355,0.271355,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2047,,,,,,,,,,,,,,,,,,0.276615,0.276615,0.276615,0.276615,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2048,,,,,,,,,,,,,,,,,,0.282084,0.282084,0.282084,0.282084,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2049,,,,,,,,,,,,,,,,,,0.287814,0.287814,0.287814,0.287814,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2050,,,,,,,,,,,,,,,,,,0.293602,0.293602,0.293602,0.293602,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2051,,,,,,,,,,,,,,,,,,0.300061,0.300061,0.300061,0.300061,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2052,,,,,,,,,,,,,,,,,,0.305937,0.305937,0.305937,0.305937,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2053,,,,,,,,,,,,,,,,,,0.311781,0.311781,0.311781,0.311781,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2054,,,,,,,,,,,,,,,,,,0.317891,0.317891,0.317891,0.317891,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2055,,,,,,,,,,,,,,,,,,0.324106,0.324106,0.324106,0.324106,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2056,,,,,,,,,,,,,,,,,,0.330496,0.330496,0.330496,0.330496,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2057,,,,,,,,,,,,,,,,,,0.336709,0.336709,0.336709,0.336709,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2058,,,,,,,,,,,,,,,,,,0.342981,0.342981,0.342981,0.342981,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2059,,,,,,,,,,,,,,,,,,0.349316,0.349316,0.349316,0.349316,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2060,,,,,,,,,,,,,,,,,,0.3557,0.3557,0.3557,0.3557,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2061,,,,,,,,,,,,,,,,,,0.362117,0.362117,0.362117,0.362117,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2062,,,,,,,,,,,,,,,,,,0.368572,0.368572,0.368572,0.368572,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2063,,,,,,,,,,,,,,,,,,0.375066,0.375066,0.375066,0.375066,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2064,,,,,,,,,,,,,,,,,,0.381599,0.381599,0.381599,0.381599,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2065,,,,,,,,,,,,,,,,,,0.388157,0.388157,0.388157,0.388157,,,,,,,,,,,,,,,,,,,,,,
DDP50,Fruta,,Dem_Fruta,,,,2066,,,,,,,,,,,,,,,,,,0.394739,0.394739,0.394739,0.394739,,,,,,,,,,,,,,,,,,,,,,
