Strategy,Fuel,Fuel.DESCRIPTION,Technology,Technology.DESCRIPTION,Emission,Emission.DESCRIPTION,Year,RateOfDemand,Demand,NumberOfNewTechnologyUnits,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,RateOfActivity,RateOfTotalActivity,TotalTechnologyAnnualActivity,TotalAnnualTechnologyActivityByMode,TotalTechnologyModelPeriodActivity,RateOfProductionByTechnologyByMode,RateOfProductionByTechnology,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfProduction,Production,RateOfUseByTechnologyByMode,RateOfUseByTechnology,UseByTechnologyAnnual,UseByTechnology,UseAnnual,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,TotalCapacityInReserveMargin,DemandNeedingReserveMargin,TotalREProductionAnnual,RETotalProductionOfTargetFuelAnnual,AnnualTechnologyEmissionByMode,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,ModelPeriodEmissions
BAU,Arroz,,Dem_Arroz,,,,2064,,,,,,,,,,,,,,,,,,3.69297,3.69297,3.69297,3.69297,,,,,,,,,,,,,,,,,,,,,,
BAU,Arroz,,Dem_Arroz,,,,2065,,,,,,,,,,,,,,,,,,3.7503,3.7503,3.7503,3.7503,,,,,,,,,,,,,,,,,,,,,,
BAU,Arroz,,Dem_Arroz,,,,2066,,,,,,,,,,,,,,,,,,3.80768,3.80768,3.80768,3.80768,,,,,,,,,,,,,,,,,,,,,,
BAU,Arroz,,Dem_Arroz,,,,2067,,,,,,,,,,,,,,,,,,3.86502,3.86502,3.86502,3.86502,,,,,,,,,,,,,,,,,,,,,,
BAU,Arroz,,Dem_Arroz,,,,2068,,,,,,,,,,,,,,,,,,3.92244,3.92244,3.92244,3.92244,,,,,,,,,,,,,,,,,,,,,,
BAU,Arroz,,Dem_Arroz,,,,2069,,,,,,,,,,,,,,,,,,3.9799,3.9799,3.9799,3.9799,,,,,,,,,,,,,,,,,,,,,,
BAU,Arroz,,Dem_Arroz,,,,2070,,,,,,,,,,,,,,,,,,4.03734,4.03734,4.03734,4.03734,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2018,,,,,,,,,,,,,,,,,,0.0808574,0.0808574,0.0808574,0.0808574,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2019,,,,,,,,,,,,,,,,,,0.0825127,0.0825127,0.0825127,0.0825127,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2020,,,,,,,,,,,,,,,,,,0.0840073,0.0840073,0.0840073,0.0840073,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2021,,,,,,,,,,,,,,,,,,0.0874448,0.0874448,0.0874448,0.0874448,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2022,,,,,,,,,,,,,,,,,,0.0966572,0.0966572,0.0966572,0.0966572,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2023,,,,,,,,,,,,,,,,,,0.116802,0.116802,0.116802,0.116802,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2024,,,,,,,,,,,,,,,,,,0.0901216,0.0901216,0.0901216,0.0901216,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2025,,,,,,,,,,,,,,,,,,0.104966,0.104966,0.104966,0.104966,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2026,,,,,,,,,,,,,,,,,,0.110416,0.110416,0.110416,0.110416,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2027,,,,,,,,,,,,,,,,,,0.119086,0.119086,0.119086,0.119086,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2028,,,,,,,,,,,,,,,,,,0.126874,0.126874,0.126874,0.126874,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2029,,,,,,,,,,,,,,,,,,0.132539,0.132539,0.132539,0.132539,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2030,,,,,,,,,,,,,,,,,,0.139056,0.139056,0.139056,0.139056,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2031,,,,,,,,,,,,,,,,,,0.148774,0.148774,0.148774,0.148774,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2032,,,,,,,,,,,,,,,,,,0.156079,0.156079,0.156079,0.156079,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2033,,,,,,,,,,,,,,,,,,0.165326,0.165326,0.165326,0.165326,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2034,,,,,,,,,,,,,,,,,,0.172694,0.172694,0.172694,0.172694,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2035,,,,,,,,,,,,,,,,,,0.18026,0.18026,0.18026,0.18026,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2036,,,,,,,,,,,,,,,,,,0.184859,0.184859,0.184859,0.184859,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2037,,,,,,,,,,,,,,,,,,0.190031,0.190031,0.190031,0.190031,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2038,,,,,,,,,,,,,,,,,,0.19704,0.19704,0.19704,0.19704,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2039,,,,,,,,,,,,,,,,,,0.200789,0.200789,0.200789,0.200789,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2040,,,,,,,,,,,,,,,,,,0.20445,0.20445,0.20445,0.20445,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2041,,,,,,,,,,,,,,,,,,0.208943,0.208943,0.208943,0.208943,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2042,,,,,,,,,,,,,,,,,,0.213654,0.213654,0.213654,0.213654,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2043,,,,,,,,,,,,,,,,,,0.217613,0.217613,0.217613,0.217613,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2044,,,,,,,,,,,,,,,,,,0.222643,0.222643,0.222643,0.222643,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2045,,,,,,,,,,,,,,,,,,0.226919,0.226919,0.226919,0.226919,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2046,,,,,,,,,,,,,,,,,,0.231832,0.231832,0.231832,0.231832,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2047,,,,,,,,,,,,,,,,,,0.235992,0.235992,0.235992,0.235992,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2048,,,,,,,,,,,,,,,,,,0.24024,0.24024,0.24024,0.24024,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2049,,,,,,,,,,,,,,,,,,0.244677,0.244677,0.244677,0.244677,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2050,,,,,,,,,,,,,,,,,,0.249146,0.249146,0.249146,0.249146,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2051,,,,,,,,,,,,,,,,,,0.254186,0.254186,0.254186,0.254186,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2052,,,,,,,,,,,,,,,,,,0.258739,0.258739,0.258739,0.258739,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2053,,,,,,,,,,,,,,,,,,0.26327,0.26327,0.26327,0.26327,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2054,,,,,,,,,,,,,,,,,,0.267984,0.267984,0.267984,0.267984,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2055,,,,,,,,,,,,,,,,,,0.272761,0.272761,0.272761,0.272761,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2056,,,,,,,,,,,,,,,,,,0.277667,0.277667,0.277667,0.277667,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2057,,,,,,,,,,,,,,,,,,0.282415,0.282415,0.282415,0.282415,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2058,,,,,,,,,,,,,,,,,,0.2872,0.2872,0.2872,0.2872,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2059,,,,,,,,,,,,,,,,,,0.292025,0.292025,0.292025,0.292025,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2060,,,,,,,,,,,,,,,,,,0.296873,0.296873,0.296873,0.296873,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2061,,,,,,,,,,,,,,,,,,0.301729,0.301729,0.301729,0.301729,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2062,,,,,,,,,,,,,,,,,,0.3066,0.3066,0.3066,0.3066,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2063,,,,,,,,,,,,,,,,,,0.311488,0.311488,0.311488,0.311488,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2064,,,,,,,,,,,,,,,,,,0.316393,0.316393,0.316393,0.316393,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2065,,,,,,,,,,,,,,,,,,0.321304,0.321304,0.321304,0.321304,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2066,,,,,,,,,,,,,,,,,,0.326219,0.326219,0.326219,0.326219,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2067,,,,,,,,,,,,,,,,,,0.331131,0.331131,0.331131,0.331131,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2068,,,,,,,,,,,,,,,,,,0.336052,0.336052,0.336052,0.336052,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2069,,,,,,,,,,,,,,,,,,0.340974,0.340974,0.340974,0.340974,,,,,,,,,,,,,,,,,,,,,,
BAU,Cacao,,Dem_Cacao,,,,2070,,,,,,,,,,,,,,,,,,0.345896,0.345896,0.345896,0.345896,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2018,,,,,,,,,,,,,,,,,,0.0130365,0.0130365,0.0130365,0.0130365,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2019,,,,,,,,,,,,,,,,,,0.0114558,0.0114558,0.0114558,0.0114558,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2020,,,,,,,,,,,,,,,,,,0.011833,0.011833,0.011833,0.011833,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2021,,,,,,,,,,,,,,,,,,0.0100364,0.0100364,0.0100364,0.0100364,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2022,,,,,,,,,,,,,,,,,,0.0116617,0.0116617,0.0116617,0.0116617,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2023,,,,,,,,,,,,,,,,,,0.012063,0.012063,0.012063,0.012063,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2024,,,,,,,,,,,,,,,,,,0.012005,0.012005,0.012005,0.012005,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2025,,,,,,,,,,,,,,,,,,0.0139868,0.0139868,0.0139868,0.0139868,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2026,,,,,,,,,,,,,,,,,,0.0146317,0.0146317,0.0146317,0.0146317,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2027,,,,,,,,,,,,,,,,,,0.016675,0.016675,0.016675,0.016675,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2028,,,,,,,,,,,,,,,,,,0.0186464,0.0186464,0.0186464,0.0186464,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2029,,,,,,,,,,,,,,,,,,0.0205786,0.0205786,0.0205786,0.0205786,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2030,,,,,,,,,,,,,,,,,,0.0242045,0.0242045,0.0242045,0.0242045,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2031,,,,,,,,,,,,,,,,,,0.0232458,0.0232458,0.0232458,0.0232458,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2032,,,,,,,,,,,,,,,,,,0.0262882,0.0262882,0.0262882,0.0262882,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2033,,,,,,,,,,,,,,,,,,0.0294651,0.0294651,0.0294651,0.0294651,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2034,,,,,,,,,,,,,,,,,,0.0325763,0.0325763,0.0325763,0.0325763,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2035,,,,,,,,,,,,,,,,,,0.0355299,0.0355299,0.0355299,0.0355299,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2036,,,,,,,,,,,,,,,,,,0.0381689,0.0381689,0.0381689,0.0381689,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2037,,,,,,,,,,,,,,,,,,0.0421599,0.0421599,0.0421599,0.0421599,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2038,,,,,,,,,,,,,,,,,,0.0464022,0.0464022,0.0464022,0.0464022,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2039,,,,,,,,,,,,,,,,,,0.0508508,0.0508508,0.0508508,0.0508508,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2040,,,,,,,,,,,,,,,,,,0.0554816,0.0554816,0.0554816,0.0554816,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2041,,,,,,,,,,,,,,,,,,0.0605768,0.0605768,0.0605768,0.0605768,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2042,,,,,,,,,,,,,,,,,,0.0663632,0.0663632,0.0663632,0.0663632,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2043,,,,,,,,,,,,,,,,,,0.0722627,0.0722627,0.0722627,0.0722627,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2044,,,,,,,,,,,,,,,,,,0.078973,0.078973,0.078973,0.078973,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2045,,,,,,,,,,,,,,,,,,0.0860149,0.0860149,0.0860149,0.0860149,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2046,,,,,,,,,,,,,,,,,,0.0940998,0.0940998,0.0940998,0.0940998,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2047,,,,,,,,,,,,,,,,,,0.102544,0.102544,0.102544,0.102544,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2048,,,,,,,,,,,,,,,,,,0.11166,0.11166,0.11166,0.11166,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2049,,,,,,,,,,,,,,,,,,0.12162,0.12162,0.12162,0.12162,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2050,,,,,,,,,,,,,,,,,,0.132449,0.132449,0.132449,0.132449,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2051,,,,,,,,,,,,,,,,,,0.1417,0.1417,0.1417,0.1417,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2052,,,,,,,,,,,,,,,,,,0.151597,0.151597,0.151597,0.151597,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2053,,,,,,,,,,,,,,,,,,0.162184,0.162184,0.162184,0.162184,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2054,,,,,,,,,,,,,,,,,,0.173514,0.173514,0.173514,0.173514,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2055,,,,,,,,,,,,,,,,,,0.185637,0.185637,0.185637,0.185637,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2056,,,,,,,,,,,,,,,,,,0.198608,0.198608,0.198608,0.198608,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2057,,,,,,,,,,,,,,,,,,0.212486,0.212486,0.212486,0.212486,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2058,,,,,,,,,,,,,,,,,,0.227335,0.227335,0.227335,0.227335,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2059,,,,,,,,,,,,,,,,,,0.243222,0.243222,0.243222,0.243222,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2060,,,,,,,,,,,,,,,,,,0.260222,0.260222,0.260222,0.260222,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2061,,,,,,,,,,,,,,,,,,0.278411,0.278411,0.278411,0.278411,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2062,,,,,,,,,,,,,,,,,,0.297872,0.297872,0.297872,0.297872,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2063,,,,,,,,,,,,,,,,,,0.318695,0.318695,0.318695,0.318695,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2064,,,,,,,,,,,,,,,,,,0.340975,0.340975,0.340975,0.340975,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2065,,,,,,,,,,,,,,,,,,0.364815,0.364815,0.364815,0.364815,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2066,,,,,,,,,,,,,,,,,,0.390322,0.390322,0.390322,0.390322,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2067,,,,,,,,,,,,,,,,,,0.417615,0.417615,0.417615,0.417615,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2068,,,,,,,,,,,,,,,,,,0.446817,0.446817,0.446817,0.446817,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2069,,,,,,,,,,,,,,,,,,0.478063,0.478063,0.478063,0.478063,,,,,,,,,,,,,,,,,,,,,,
BAU,Cafe,,Dem_Cafe,,,,2070,,,,,,,,,,,,,,,,,,0.511495,0.511495,0.511495,0.511495,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2018,,,,,,,,,,,,,,,,,,7.87523,7.87523,7.87523,7.87523,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2019,,,,,,,,,,,,,,,,,,10.0581,10.0581,10.0581,10.0581,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2020,,,,,,,,,,,,,,,,,,11.3838,11.3838,11.3838,11.3838,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2021,,,,,,,,,,,,,,,,,,11.6892,11.6892,11.6892,11.6892,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2022,,,,,,,,,,,,,,,,,,12.0107,12.0107,12.0107,12.0107,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2023,,,,,,,,,,,,,,,,,,12.3836,12.3836,12.3836,12.3836,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2024,,,,,,,,,,,,,,,,,,12.7527,12.7527,12.7527,12.7527,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2025,,,,,,,,,,,,,,,,,,13.1044,13.1044,13.1044,13.1044,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2026,,,,,,,,,,,,,,,,,,13.4064,13.4064,13.4064,13.4064,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2027,,,,,,,,,,,,,,,,,,13.4064,13.4064,13.4064,13.4064,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2028,,,,,,,,,,,,,,,,,,13.4063,13.4063,13.4063,13.4063,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2029,,,,,,,,,,,,,,,,,,13.4063,13.4063,13.4063,13.4063,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2030,,,,,,,,,,,,,,,,,,13.4063,13.4063,13.4063,13.4063,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2031,,,,,,,,,,,,,,,,,,13.4062,13.4062,13.4062,13.4062,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2032,,,,,,,,,,,,,,,,,,13.4062,13.4062,13.4062,13.4062,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2033,,,,,,,,,,,,,,,,,,13.4062,13.4062,13.4062,13.4062,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2034,,,,,,,,,,,,,,,,,,13.4061,13.4061,13.4061,13.4061,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2035,,,,,,,,,,,,,,,,,,13.4061,13.4061,13.4061,13.4061,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2036,,,,,,,,,,,,,,,,,,13.4061,13.4061,13.4061,13.4061,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2037,,,,,,,,,,,,,,,,,,13.406,13.406,13.406,13.406,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2038,,,,,,,,,,,,,,,,,,13.406,13.406,13.406,13.406,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2039,,,,,,,,,,,,,,,,,,13.406,13.406,13.406,13.406,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2040,,,,,,,,,,,,,,,,,,13.4059,13.4059,13.4059,13.4059,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2041,,,,,,,,,,,,,,,,,,13.4059,13.4059,13.4059,13.4059,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2042,,,,,,,,,,,,,,,,,,13.4059,13.4059,13.4059,13.4059,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2043,,,,,,,,,,,,,,,,,,13.4058,13.4058,13.4058,13.4058,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2044,,,,,,,,,,,,,,,,,,13.4058,13.4058,13.4058,13.4058,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2045,,,,,,,,,,,,,,,,,,13.4058,13.4058,13.4058,13.4058,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2046,,,,,,,,,,,,,,,,,,13.4058,13.4058,13.4058,13.4058,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2047,,,,,,,,,,,,,,,,,,13.4057,13.4057,13.4057,13.4057,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2048,,,,,,,,,,,,,,,,,,13.4057,13.4057,13.4057,13.4057,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2049,,,,,,,,,,,,,,,,,,13.4057,13.4057,13.4057,13.4057,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2050,,,,,,,,,,,,,,,,,,13.4056,13.4056,13.4056,13.4056,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2051,,,,,,,,,,,,,,,,,,13.4056,13.4056,13.4056,13.4056,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2052,,,,,,,,,,,,,,,,,,13.4056,13.4056,13.4056,13.4056,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2053,,,,,,,,,,,,,,,,,,13.4055,13.4055,13.4055,13.4055,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2054,,,,,,,,,,,,,,,,,,13.4055,13.4055,13.4055,13.4055,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2055,,,,,,,,,,,,,,,,,,13.4055,13.4055,13.4055,13.4055,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2056,,,,,,,,,,,,,,,,,,13.4054,13.4054,13.4054,13.4054,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2057,,,,,,,,,,,,,,,,,,13.4054,13.4054,13.4054,13.4054,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2058,,,,,,,,,,,,,,,,,,13.4054,13.4054,13.4054,13.4054,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2059,,,,,,,,,,,,,,,,,,13.4053,13.4053,13.4053,13.4053,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2060,,,,,,,,,,,,,,,,,,13.4053,13.4053,13.4053,13.4053,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2061,,,,,,,,,,,,,,,,,,13.4053,13.4053,13.4053,13.4053,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2062,,,,,,,,,,,,,,,,,,13.4052,13.4052,13.4052,13.4052,,,,,,,,,,,,,,,,,,,,,,
BAU,Cana,,Dem_Cana,,,,2063,,,,,,,,,,,,,,,,,,13.4052,13.4052,13.4052,13.4052,,,,,,,,,,,,,,,,,,,,,,
